,name,link
283,Bluejacket 1812 Project Blend: Porter,www.ratebeer.com/beer/bluejacket-1812-project-blend-porter/314746/
284,Bluejacket 9 Pound Hammer (2013-2017),www.ratebeer.com/beer/bluejacket-9-pound-hammer-2013-2017/243112/
285,Bluejacket A Little Golden Gem,www.ratebeer.com/beer/bluejacket-a-little-golden-gem/314745/
286,Bluejacket Academy Fight Song,www.ratebeer.com/beer/bluejacket-academy-fight-song/705694/
287,Bluejacket Anacostia Delta,www.ratebeer.com/beer/bluejacket-anacostia-delta/368282/
288,Bluejacket Another Place,www.ratebeer.com/beer/bluejacket-another-place/503292/
289,Bluejacket Anthem,www.ratebeer.com/beer/bluejacket-anthem/426675/
290,Bluejacket Apostrophe ('),www.ratebeer.com/beer/bluejacket-apostrophe-39/488499/
291,Bluejacket Appleton Estate Barrel-Aged Cashmere,www.ratebeer.com/beer/bluejacket-appleton-estate-barrel-aged-cashmere/295224/
292,Bluejacket Baby Blue,www.ratebeer.com/beer/bluejacket-baby-blue/690684/
293,Bluejacket Baker's Dozen,www.ratebeer.com/beer/bluejacket-baker39s-dozen/246738/
294,Bluejacket Bear Mountain,www.ratebeer.com/beer/bluejacket-bear-mountain/374520/
295,Bluejacket Because The Night,www.ratebeer.com/beer/bluejacket-because-the-night/470880/
296,Bluejacket Big Sleep,www.ratebeer.com/beer/bluejacket-big-sleep/426080/
297,Bluejacket Bird of Prey IPA,www.ratebeer.com/beer/bluejacket-bird-of-prey-ipa/234021/
298,Bluejacket Black Eye,www.ratebeer.com/beer/bluejacket-black-eye/243111/
299,Bluejacket Black Eye (Bitter Orange Peel),www.ratebeer.com/beer/bluejacket-black-eye-bitter-orange-peel/284749/
300,Bluejacket Blue Monday,www.ratebeer.com/beer/bluejacket-blue-monday/380142/
301,Bluejacket Blue Note,www.ratebeer.com/beer/bluejacket-blue-note/443502/
302,Bluejacket Blue Sky,www.ratebeer.com/beer/bluejacket-blue-sky/503290/
303,Bluejacket Blue Velvet,www.ratebeer.com/beer/bluejacket-blue-velvet/353976/
304,Bluejacket Bone Machine,www.ratebeer.com/beer/bluejacket-bone-machine/460911/
305,Bluejacket Broken Chairs,www.ratebeer.com/beer/bluejacket-broken-chairs/404908/
306,Bluejacket Bully Pulpit,www.ratebeer.com/beer/bluejacket-bully-pulpit/252931/
307,Bluejacket Burning Bush,www.ratebeer.com/beer/bluejacket-burning-bush/263323/
308,Bluejacket Burning Bush (Bourbon Barrel),www.ratebeer.com/beer/bluejacket-burning-bush-bourbon-barrel/264965/
309,Bluejacket Caribou,www.ratebeer.com/beer/bluejacket-caribou/652414/
310,Bluejacket Cashmere,www.ratebeer.com/beer/bluejacket-cashmere/241157/
311,Bluejacket Challengers,www.ratebeer.com/beer/bluejacket-challengers/715531/
312,Bluejacket Cherry Trouble (Red Wine Barrel),www.ratebeer.com/beer/bluejacket-cherry-trouble-red-wine-barrel/317585/
313,Bluejacket Circus,www.ratebeer.com/beer/bluejacket-circus/646862/
314,Bluejacket Clamor,www.ratebeer.com/beer/bluejacket-clamor/311430/
315,Bluejacket Clockwork,www.ratebeer.com/beer/bluejacket-clockwork/252778/
316,Bluejacket Clown Car,www.ratebeer.com/beer/bluejacket-clown-car/306739/
317,Bluejacket Coaltown,www.ratebeer.com/beer/bluejacket-coaltown/374525/
318,Bluejacket Coaltown (Cinnamon & Fireballs),www.ratebeer.com/beer/bluejacket-coaltown-cinnamon-fireballs/381818/
319,Bluejacket Cobras,www.ratebeer.com/beer/bluejacket-cobras/585745/
322,Bluejacket Cool Jerk,www.ratebeer.com/beer/bluejacket-cool-jerk/263578/
323,Bluejacket Corcovado,www.ratebeer.com/beer/bluejacket-corcovado/511957/
324,Bluejacket Cut & Dry,www.ratebeer.com/beer/bluejacket-cut-dry/235617/
325,Bluejacket Dance to the Music,www.ratebeer.com/beer/bluejacket-dance-to-the-music/559623/
326,Bluejacket Dead Flowers,www.ratebeer.com/beer/bluejacket-dead-flowers/461042/
327,Bluejacket Decoy,www.ratebeer.com/beer/bluejacket-decoy/315762/
328,Bluejacket Diamond Sea,www.ratebeer.com/beer/bluejacket-diamond-sea/679496/
329,Bluejacket Dime-Store Alchemy,www.ratebeer.com/beer/bluejacket-dime-store-alchemy/637834/
330,Bluejacket Distant Morning,www.ratebeer.com/beer/bluejacket-distant-morning/664312/
331,Bluejacket Do it Again!,www.ratebeer.com/beer/bluejacket-do-it-again/502357/
332,Bluejacket Dog On Wheels,www.ratebeer.com/beer/bluejacket-dog-on-wheels/461044/
333,Bluejacket Dogfight,www.ratebeer.com/beer/bluejacket-dogfight/470877/
334,Bluejacket Door To The River,www.ratebeer.com/beer/bluejacket-door-to-the-river/488755/
335,Bluejacket Double Date,www.ratebeer.com/beer/bluejacket-double-date/254844/
336,Bluejacket Double Nickels,www.ratebeer.com/beer/bluejacket-double-nickels/690094/
337,Bluejacket Dream Songs,www.ratebeer.com/beer/bluejacket-dream-songs/719092/
338,Bluejacket Driven To Tears,www.ratebeer.com/beer/bluejacket-driven-to-tears/637207/
339,Bluejacket Duchamp,www.ratebeer.com/beer/bluejacket-duchamp/271937/
340,Bluejacket Duchamp (Rose Hips),www.ratebeer.com/beer/bluejacket-duchamp-rose-hips/271938/
341,Bluejacket East of Eden,www.ratebeer.com/beer/bluejacket-east-of-eden/246386/
342,Bluejacket Eighties Fan,www.ratebeer.com/beer/bluejacket-eighties-fan/624000/
343,Bluejacket Escape Momentum,www.ratebeer.com/beer/bluejacket-escape-momentum/706342/
344,Bluejacket Essex,www.ratebeer.com/beer/bluejacket-essex/404228/
345,Bluejacket Eton Rifles,www.ratebeer.com/beer/bluejacket-eton-rifles/580579/
346,Bluejacket Everyday People,www.ratebeer.com/beer/bluejacket-everyday-people/539631/
347,Bluejacket Everything's Gone Green,www.ratebeer.com/beer/bluejacket-everythings-gone-green/679497/
348,Bluejacket Ex Lion Tamer,www.ratebeer.com/beer/bluejacket-ex-lion-tamer/449125/
349,Bluejacket Figure 8,www.ratebeer.com/beer/bluejacket-figure-8/234808/
350,Bluejacket Figure 8 (Bourbon Soaked Oak Chips),www.ratebeer.com/beer/bluejacket-figure-8-bourbon-soaked-oak-chips/246308/
351,"Bluejacket Figure 8 (Vanilla, Coffee)",www.ratebeer.com/beer/bluejacket-figure-8-vanilla-coffee/235615/
352,Bluejacket For the Company,www.ratebeer.com/beer/bluejacket-for-the-company/553565/
353,Bluejacket Forbidden Planet,www.ratebeer.com/beer/bluejacket-forbidden-planet/234802/
354,Bluejacket Formosa,www.ratebeer.com/beer/bluejacket-formosa/366796/
355,Bluejacket Freak Scene,www.ratebeer.com/beer/bluejacket-freak-scene/646868/
356,Bluejacket French Navy,www.ratebeer.com/beer/bluejacket-french-navy/486059/
357,Bluejacket Full Bloom,www.ratebeer.com/beer/bluejacket-full-bloom/263320/
358,Bluejacket Full Bloom (Strawberries),www.ratebeer.com/beer/bluejacket-full-bloom-strawberries/301312/
359,Bluejacket Full Fathom Five,www.ratebeer.com/beer/bluejacket-full-fathom-five/488515/
360,Bluejacket Further,www.ratebeer.com/beer/bluejacket-further/330268/
361,Bluejacket Gander,www.ratebeer.com/beer/bluejacket-gander/281064/
362,Bluejacket Going Underground,www.ratebeer.com/beer/bluejacket-going-underground/637182/
363,Bluejacket Golden Boy,www.ratebeer.com/beer/bluejacket-golden-boy/278176/
364,Bluejacket Goldfinch,www.ratebeer.com/beer/bluejacket-goldfinch/319233/
365,Bluejacket Grandmaster,www.ratebeer.com/beer/bluejacket-grandmaster/460913/
366,Bluejacket Grendel,www.ratebeer.com/beer/bluejacket-grendel/305321/
367,"Bluejacket Grendel (Cherries, Cacao Nibs)",www.ratebeer.com/beer/bluejacket-grendel-cherries-cacao-nibs/306810/
368,Bluejacket Ground Swell,www.ratebeer.com/beer/bluejacket-ground-swell/443497/
369,Bluejacket Grover,www.ratebeer.com/beer/bluejacket-grover/266799/
370,Bluejacket Harborcoat,www.ratebeer.com/beer/bluejacket-harborcoat/486057/
371,Bluejacket Harlow!,www.ratebeer.com/beer/bluejacket-harlow/241581/
372,Bluejacket Haywire,www.ratebeer.com/beer/bluejacket-haywire/282414/
373,Bluejacket Heart it Races,www.ratebeer.com/beer/bluejacket-heart-it-races/529450/
374,Bluejacket Heavy Meadow,www.ratebeer.com/beer/bluejacket-heavy-meadow/263324/
375,Bluejacket High Society,www.ratebeer.com/beer/bluejacket-high-society/241379/
376,Bluejacket High Society (Bourbon Barrel),www.ratebeer.com/beer/bluejacket-high-society-bourbon-barrel/283190/
377,Bluejacket High Society (Grgich Hills Chardonnay Barrel),www.ratebeer.com/beer/bluejacket-high-society-grgich-hills-chardonnay-barrel/294124/
378,Bluejacket Hill House,www.ratebeer.com/beer/bluejacket-hill-house/664311/
379,Bluejacket Hollow Horse,www.ratebeer.com/beer/bluejacket-hollow-horse/652416/
380,Bluejacket Houses in Motion,www.ratebeer.com/beer/bluejacket-houses-in-motion/470881/
381,Bluejacket Hurricane Alley,www.ratebeer.com/beer/bluejacket-hurricane-alley/676460/
382,Bluejacket I Need To Space,www.ratebeer.com/beer/bluejacket-i-need-to-space/646881/
383,Bluejacket Impromptu,www.ratebeer.com/beer/bluejacket-impromptu/348324/
384,Bluejacket Inkwell,www.ratebeer.com/beer/bluejacket-inkwell/263322/
385,Bluejacket Jackal,www.ratebeer.com/beer/bluejacket-jackal/341547/
386,Bluejacket James & The Giant,www.ratebeer.com/beer/bluejacket-james-the-giant/234813/
387,Bluejacket James E. Pepper 1776 Bourbon Barrel-Aged High Society,www.ratebeer.com/beer/bluejacket-james-e-pepper-1776-bourbon-barrel-aged-high-society/325988/
388,Bluejacket Jeepster,www.ratebeer.com/beer/bluejacket-jeepster/613899/
389,Bluejacket Jezebel,www.ratebeer.com/beer/bluejacket-jezebel/267224/
390,Bluejacket Jim Beam Bourbon Barrel-Aged The Wake,www.ratebeer.com/beer/bluejacket-jim-beam-bourbon-barrel-aged-the-wake/325991/
391,Bluejacket Judge Ruby,www.ratebeer.com/beer/bluejacket-judge-ruby/348182/
392,Bluejacket Junebug,www.ratebeer.com/beer/bluejacket-junebug/269473/
393,Bluejacket Kamera,www.ratebeer.com/beer/bluejacket-kamera/573333/
394,Bluejacket Keener Sounds,www.ratebeer.com/beer/bluejacket-keener-sounds/719096/
395,Bluejacket Kelsey & Greg's Wedding Ale,www.ratebeer.com/beer/bluejacket-kelsey-greg39s-wedding-ale/359906/
396,Bluejacket Kelsey & Greg's Wedding Ale (2016),www.ratebeer.com/beer/bluejacket-kelsey-greg39s-wedding-ale-2016/580641/
397,Bluejacket Kelsey & Greg's Wedding Ale (2017),www.ratebeer.com/beer/bluejacket-kelsey-greg39s-wedding-ale-2017/554783/
398,Bluejacket Kid Charlemagne,www.ratebeer.com/beer/bluejacket-kid-charlemagne/467951/
399,Bluejacket Late Night Thriller,www.ratebeer.com/beer/bluejacket-late-night-thriller/617285/
400,Bluejacket Lazy Jane,www.ratebeer.com/beer/bluejacket-lazy-jane/540808/
401,Bluejacket Lights & Music,www.ratebeer.com/beer/bluejacket-lights-music/604465/
402,Bluejacket Limerick,www.ratebeer.com/beer/bluejacket-limerick/273759/
403,Bluejacket Limerick (Rambutan),www.ratebeer.com/beer/bluejacket-limerick-rambutan/274486/
404,Bluejacket Lip Service,www.ratebeer.com/beer/bluejacket-lip-service/470876/
405,Bluejacket Loa,www.ratebeer.com/beer/bluejacket-loa/412250/
406,Bluejacket London's Drowning,www.ratebeer.com/beer/bluejacket-londons-drowning/701036/
407,Bluejacket Look Away,www.ratebeer.com/beer/bluejacket-look-away/477628/
408,Bluejacket Lost in Space,www.ratebeer.com/beer/bluejacket-lost-in-space/283401/
409,Bluejacket Lost Weekend,www.ratebeer.com/beer/bluejacket-lost-weekend/240421/
410,Bluejacket Lost Weekend: Bravo,www.ratebeer.com/beer/bluejacket-lost-weekend-bravo/493175/
411,Bluejacket Lost Weekend: Citra,www.ratebeer.com/beer/bluejacket-lost-weekend-citra/495410/
412,Bluejacket Lost Weekend: Falconer's Flight,www.ratebeer.com/beer/bluejacket-lost-weekend-falconer39s-flight/599623/
413,Bluejacket Lotus-Eaters,www.ratebeer.com/beer/bluejacket-lotus-eaters/392202/
414,Bluejacket Love Cats,www.ratebeer.com/beer/bluejacket-love-cats/614694/
415,Bluejacket Lux,www.ratebeer.com/beer/bluejacket-lux/282412/
416,Bluejacket Mabon,www.ratebeer.com/beer/bluejacket-mabon/664307/
417,Bluejacket Magic Garden,www.ratebeer.com/beer/bluejacket-magic-garden/503293/
418,Bluejacket Maple Syrup-Soaked Rye Whiskey Barrel-Aged Figure 8,www.ratebeer.com/beer/bluejacket-maple-syrup-soaked-rye-whiskey-barrel-aged-figure-8/325992/
419,Bluejacket Masquerade,www.ratebeer.com/beer/bluejacket-masquerade/614691/
420,Bluejacket Masquerade (Double Barrel),www.ratebeer.com/beer/bluejacket-masquerade-double-barrel/690382/
421,Bluejacket Metal Guru,www.ratebeer.com/beer/bluejacket-metal-guru/646891/
422,Bluejacket Mexican Radio,www.ratebeer.com/beer/bluejacket-mexican-radio/241721/
423,Bluejacket Mexican Radio (Cherries & Chocolate),www.ratebeer.com/beer/bluejacket-mexican-radio-cherries-chocolate/412302/
424,Bluejacket Mexican Radio (Coconut),www.ratebeer.com/beer/bluejacket-mexican-radio-coconut/386941/
425,Bluejacket Mexican Radio (Fig & Coconut),www.ratebeer.com/beer/bluejacket-mexican-radio-fig-coconut/488490/
426,Bluejacket Mexican Radio (Peanuts),www.ratebeer.com/beer/bluejacket-mexican-radio-peanuts/397847/
427,Bluejacket Mexican Radio (Whiskey Barrel Aged),www.ratebeer.com/beer/bluejacket-mexican-radio-whiskey-barrel-aged/330049/
428,Bluejacket Mexican Radio: S'Mores Edition,www.ratebeer.com/beer/bluejacket-mexican-radio-s39mores-edition/386792/
429,Bluejacket Mixed Feelings,www.ratebeer.com/beer/bluejacket-mixed-feelings/398241/
430,Bluejacket Moby Grape,www.ratebeer.com/beer/bluejacket-moby-grape/267225/
431,Bluejacket Modern Gods,www.ratebeer.com/beer/bluejacket-modern-gods/578126/
432,Bluejacket Monster,www.ratebeer.com/beer/bluejacket-monster/486064/
433,Bluejacket Moon Cabbage,www.ratebeer.com/beer/bluejacket-moon-cabbage/457602/
434,Bluejacket Mothra,www.ratebeer.com/beer/bluejacket-mothra/312854/
435,Bluejacket Mountains of Storms,www.ratebeer.com/beer/bluejacket-mountains-of-storms/511950/
436,Bluejacket Movie Ending Romance,www.ratebeer.com/beer/bluejacket-movie-ending-romance/544488/
437,Bluejacket Mural,www.ratebeer.com/beer/bluejacket-mural/659643/
438,Bluejacket Murmur,www.ratebeer.com/beer/bluejacket-murmur/332068/
439,Bluejacket Naked Eye,www.ratebeer.com/beer/bluejacket-naked-eye/599226/
441,Bluejacket New Zealot,www.ratebeer.com/beer/bluejacket-new-zealot/235602/
442,Bluejacket Night Mail,www.ratebeer.com/beer/bluejacket-night-mail/546934/
443,Bluejacket North Strand Road,www.ratebeer.com/beer/bluejacket-north-strand-road/503289/
444,Bluejacket North Strand Road (Vanilla),www.ratebeer.com/beer/bluejacket-north-strand-road-vanilla/612990/
445,Bluejacket Nowhere Fast,www.ratebeer.com/beer/bluejacket-nowhere-fast/470607/
446,Bluejacket Nowhere Lullaby,www.ratebeer.com/beer/bluejacket-nowhere-lullaby/599229/
447,Bluejacket Nu Order,www.ratebeer.com/beer/bluejacket-nu-order/247866/
448,Bluejacket Ode,www.ratebeer.com/beer/bluejacket-ode/341548/
449,Bluejacket Old Scout Bourbon Barrel Aged Figure 8,www.ratebeer.com/beer/bluejacket-old-scout-bourbon-barrel-aged-figure-8/329938/
450,Bluejacket Open Window,www.ratebeer.com/beer/bluejacket-open-window/517071/
451,Bluejacket Orange Years,www.ratebeer.com/beer/bluejacket-orange-years/690095/
454,Bluejacket P.X. Sherry Barrel-Aged High Society 2016,www.ratebeer.com/beer/bluejacket-px-sherry-barrel-aged-high-society-2016/417159/
455,Bluejacket Paramour,www.ratebeer.com/beer/bluejacket-paramour/278178/
456,Bluejacket Parish Fair,www.ratebeer.com/beer/bluejacket-parish-fair/257518/
457,Bluejacket Parish Fair (Sauternes Barrel Aged),www.ratebeer.com/beer/bluejacket-parish-fair-sauternes-barrel-aged/307833/
458,Bluejacket Part Past Part Fiction,www.ratebeer.com/beer/bluejacket-part-past-part-fiction/596418/
459,Bluejacket Pattern Skies,www.ratebeer.com/beer/bluejacket-pattern-skies/560490/
460,Bluejacket People are People,www.ratebeer.com/beer/bluejacket-people-are-people/480380/
461,Bluejacket Perfect Places,www.ratebeer.com/beer/bluejacket-perfect-places/604461/
462,Bluejacket Picnic Beer,www.ratebeer.com/beer/bluejacket-picnic-beer/560493/
463,Bluejacket Picture Book,www.ratebeer.com/beer/bluejacket-picture-book/392207/
465,Bluejacket Planet Strawberry,www.ratebeer.com/beer/bluejacket-planet-strawberry/440234/
466,Bluejacket Prog Rock,www.ratebeer.com/beer/bluejacket-prog-rock/374989/
467,Bluejacket Queen of the Beach,www.ratebeer.com/beer/bluejacket-queen-of-the-beach/613907/
468,Bluejacket Rag Mama Rag,www.ratebeer.com/beer/bluejacket-rag-mama-rag/486066/
469,Bluejacket Ragged Sailor,www.ratebeer.com/beer/bluejacket-ragged-sailor/297871/
470,Bluejacket Ragged Sailor (Coffee & Chicory),www.ratebeer.com/beer/bluejacket-ragged-sailor-coffee-chicory/306809/
471,Bluejacket Red Eye,www.ratebeer.com/beer/bluejacket-red-eye/381237/
472,Bluejacket Resilience Butte County Proud,www.ratebeer.com/beer/bluejacket-resilience-butte-county-proud/690096/
473,Bluejacket Reverie,www.ratebeer.com/beer/bluejacket-reverie/255873/
474,Bluejacket Right Hand Man,www.ratebeer.com/beer/bluejacket-right-hand-man/235596/
475,Bluejacket Roman Candle,www.ratebeer.com/beer/bluejacket-roman-candle/332071/
476,Bluejacket Root Doctor,www.ratebeer.com/beer/bluejacket-root-doctor/281066/
477,Bluejacket Root Doctor (Dried Figs),www.ratebeer.com/beer/bluejacket-root-doctor-dried-figs/281067/
478,Bluejacket Root Doctor (Rum Soaked Oak Chips),www.ratebeer.com/beer/bluejacket-root-doctor-rum-soaked-oak-chips/303269/
479,Bluejacket Roughneck,www.ratebeer.com/beer/bluejacket-roughneck/321663/
480,Bluejacket Rude Mechanical,www.ratebeer.com/beer/bluejacket-rude-mechanical/400202/
481,Bluejacket Run Run Run,www.ratebeer.com/beer/bluejacket-run-run-run/477961/
482,Bluejacket Runaway,www.ratebeer.com/beer/bluejacket-runaway/637226/
483,Bluejacket Sanctuary,www.ratebeer.com/beer/bluejacket-sanctuary/623084/
484,Bluejacket Scarecrow,www.ratebeer.com/beer/bluejacket-scarecrow/234025/
485,Bluejacket Seersucker,www.ratebeer.com/beer/bluejacket-seersucker/235518/
486,Bluejacket Self-Portrait,www.ratebeer.com/beer/bluejacket-self-portrait/709520/
487,Bluejacket Shaking Through,www.ratebeer.com/beer/bluejacket-shaking-through/486063/
488,Bluejacket Sidewalk Saison,www.ratebeer.com/beer/bluejacket-sidewalk-saison/181145/
489,Bluejacket Siren Song,www.ratebeer.com/beer/bluejacket-siren-song/251267/
490,Bluejacket Siren Song (Virginia White Cedar),www.ratebeer.com/beer/bluejacket-siren-song-virginia-white-cedar/252776/
491,Bluejacket Sister Ray,www.ratebeer.com/beer/bluejacket-sister-ray/596417/
492,Bluejacket Slingshot,www.ratebeer.com/beer/bluejacket-slingshot/306738/
493,Bluejacket Snallygaster 2014,www.ratebeer.com/beer/bluejacket-snallygaster-2014/282972/
494,Bluejacket Snallygaster 2014 (Barrel-Aged w/ Black Mulberries),www.ratebeer.com/beer/bluejacket-snallygaster-2014-barrel-aged-w-black-mulberries/285507/
495,Bluejacket Snallygaster 2014 (Barrel-Aged w/ Blueberries),www.ratebeer.com/beer/bluejacket-snallygaster-2014-barrel-aged-w-blueberries/285506/
496,Bluejacket Snallygaster 2014 (Barrel-Aged w/ Husk Cherries),www.ratebeer.com/beer/bluejacket-snallygaster-2014-barrel-aged-w-husk-cherries/285490/
497,Bluejacket Soul Line,www.ratebeer.com/beer/bluejacket-soul-line/294129/
498,Bluejacket Soul Line (Candied Ginger),www.ratebeer.com/beer/bluejacket-soul-line-candied-ginger/296417/
499,Bluejacket Soul Line (Ginger & Orange Peel),www.ratebeer.com/beer/bluejacket-soul-line-ginger-orange-peel/301313/
500,Bluejacket Southbound Pachyderm,www.ratebeer.com/beer/bluejacket-southbound-pachyderm/470879/
501,Bluejacket Spectre,www.ratebeer.com/beer/bluejacket-spectre/281213/
502,Bluejacket Spiff,www.ratebeer.com/beer/bluejacket-spiff/327634/
503,Bluejacket Spruce,www.ratebeer.com/beer/bluejacket-spruce/297510/
504,Bluejacket Stained Glass,www.ratebeer.com/beer/bluejacket-stained-glass/511953/
505,Bluejacket Star Power,www.ratebeer.com/beer/bluejacket-star-power/705695/
506,Bluejacket Sticky Situation,www.ratebeer.com/beer/bluejacket-sticky-situation/247865/
507,Bluejacket Still Life,www.ratebeer.com/beer/bluejacket-still-life/381236/
508,Bluejacket Strutter,www.ratebeer.com/beer/bluejacket-strutter/613914/
509,Bluejacket Sub Rosa,www.ratebeer.com/beer/bluejacket-sub-rosa/349511/
510,Bluejacket Sugar Snow,www.ratebeer.com/beer/bluejacket-sugar-snow/693109/
511,Bluejacket Supersonic,www.ratebeer.com/beer/bluejacket-supersonic/540810/
512,Bluejacket Swallowtail,www.ratebeer.com/beer/bluejacket-swallowtail/306815/
513,Bluejacket Sweet Science,www.ratebeer.com/beer/bluejacket-sweet-science/255872/
514,Bluejacket Swirl,www.ratebeer.com/beer/bluejacket-swirl/320390/
515,Bluejacket Swirl (Syrah & Bourbon Barrel),www.ratebeer.com/beer/bluejacket-swirl-syrah-bourbon-barrel/348325/
